6.878853797912597656e+00,6.803637027740478516e+00,6.492374897003173828e+00,6.439461231231689453e+00,6.631352901458740234e+00,6.604759216308593750e+00,6.455658435821533203e+00,6.311737537384033203e+00,6.204297542572021484e+00,5.911685943603515625e+00,5.201087474822998047e+00,5.923840045928955078e+00,5.923840045928955078e+00,6.324908256530761719e+00,5.176294803619384766e+00,5.594078063964843750e+00,6.185605525970458984e+00,6.377747058868408203e+00,6.212536811828613281e+00,6.334943771362304688e+00,6.222034931182861328e+00,5.899417877197265625e+00,5.999759674072265625e+00,6.156642913818359375e+00,6.373753070831298828e+00,6.357781410217285156e+00,6.532349109649658203e+00,6.532349109649658203e+00,6.370337486267089844e+00,6.079269409179687500e+00,6.043481826782226562e+00,5.876568794250488281e+00,5.679669380187988281e+00,5.295621871948242188e+00
6.903923034667968750e+00,6.901356220245361328e+00,6.582962989807128906e+00,6.552298545837402344e+00,6.606552600860595703e+00,6.509237289428710938e+00,6.315289497375488281e+00,6.247218132019042969e+00,6.092674732208251953e+00,5.370055675506591797e+00,5.756776809692382812e+00,6.422737598419189453e+00,6.626459121704101562e+00,6.626459121704101562e+00,6.033270359039306641e+00,5.326813697814941406e+00,6.029417514801025391e+00,6.389907836914062500e+00,6.411699295043945312e+00,6.270650386810302734e+00,6.081159114837646484e+00,6.170014381408691406e+00,6.222676277160644531e+00,6.272583961486816406e+00,6.517983913421630859e+00,6.590076923370361328e+00,6.597301483154296875e+00,6.597301483154296875e+00,6.246195316314697266e+00,6.066826820373535156e+00,5.716886520385742188e+00,5.826130867004394531e+00,5.680757999420166016e+00,4.940814018249511719e+00
6.952966690063476562e+00,7.046284198760986328e+00,6.684147834777832031e+00,6.497136116027832031e+00,6.422371864318847656e+00,6.360037326812744141e+00,6.250222206115722656e+00,6.162465572357177734e+00,5.872220039367675781e+00,5.562415122985839844e+00,6.471471786499023438e+00,6.908912181854248047e+00,6.609772205352783203e+00,6.609772205352783203e+00,5.965758323669433594e+00,5.302953720092773438e+00,5.425015926361083984e+00,5.880469322204589844e+00,6.291406154632568359e+00,6.277628898620605469e+00,6.357403755187988281e+00,6.373788833618164062e+00,5.887190341949462891e+00,6.027634620666503906e+00,6.266023159027099609e+00,6.727257728576660156e+00,6.254655361175537109e+00,5.877227306365966797e+00,5.877227306365966797e+00,5.907965183258056641e+00,5.612549304962158203e+00,5.268948554992675781e+00,4.833384037017822266e+00,4.914795398712158203e+00
6.859946250915527344e+00,7.077676773071289062e+00,6.652803897857666016e+00,6.467423439025878906e+00,6.565314292907714844e+00,6.409875392913818359e+00,6.216445446014404297e+00,5.904646396636962891e+00,5.641358852386474609e+00,6.020558834075927734e+00,7.050975799560546875e+00,7.107879161834716797e+00,6.569576263427734375e+00,6.450621128082275391e+00,6.450621128082275391e+00,5.707655906677246094e+00,5.091937065124511719e+00,5.528531551361083984e+00,6.119816303253173828e+00,6.590270042419433594e+00,6.617531299591064453e+00,6.150124549865722656e+00,5.485453128814697266e+00,5.486933231353759766e+00,5.920362472534179688e+00,6.460525035858154297e+00,5.897753715515136719e+00,5.317536830902099609e+00,5.317536830902099609e+00,5.196983814239501953e+00,5.233970642089843750e+00,4.708625316619873047e+00,4.942717075347900391e+00,5.633805274963378906e+00
7.006552696228027344e+00,6.764838218688964844e+00,6.670136928558349609e+00,6.709984779357910156e+00,6.587172985076904297e+00,6.347030162811279297e+00,6.286931514739990234e+00,6.192545890808105469e+00,6.031699180603027344e+00,6.472706794738769531e+00,7.419670104980468750e+00,7.377842426300048828e+00,6.790793895721435547e+00,6.405184268951416016e+00,6.405184268951416016e+00,5.227095127105712891e+00,5.569907665252685547e+00,5.760280609130859375e+00,6.228794097900390625e+00,6.980185985565185547e+00,6.525232315063476562e+00,5.678923606872558594e+00,5.729294776916503906e+00,5.565224647521972656e+00,5.454439640045166016e+00,5.961238861083984375e+00,5.664032936096191406e+00,5.071594715118408203e+00,5.373856067657470703e+00,5.373856067657470703e+00,4.999660968780517578e+00,5.499825000762939453e+00,5.789104938507080078e+00,5.815262794494628906e+00
6.721009254455566406e+00,6.347325801849365234e+00,6.491783142089843750e+00,6.777582645416259766e+00,6.554648399353027344e+00,6.113204479217529297e+00,6.262208461761474609e+00,6.867506504058837891e+00,6.940269470214843750e+00,7.047879219055175781e+00,7.503319740295410156e+00,7.157161235809326172e+00,6.380185127258300781e+00,5.635059833526611328e+00,5.635059833526611328e+00,5.139807224273681641e+00,6.039247035980224609e+00,5.853259563446044922e+00,6.143582344055175781e+00,6.846569538116455078e+00,6.186973094940185547e+00,5.761734485626220703e+00,6.160377025604248047e+00,5.616101741790771484e+00,5.292814254760742188e+00,5.299720287322998047e+00,5.418972492218017578e+00,5.431826114654541016e+00,6.150156974792480469e+00,6.150156974792480469e+00,5.513891220092773438e+00,5.983820915222167969e+00,6.210180282592773438e+00,6.074381351470947266e+00
6.282614231109619141e+00,6.266866683959960938e+00,6.636965274810791016e+00,6.810548305511474609e+00,6.589133739471435547e+00,5.977749824523925781e+00,5.905985355377197266e+00,6.406642436981201172e+00,6.581697463989257812e+00,7.703993320465087891e+00,7.110730648040771484e+00,6.228317737579345703e+00,5.976953506469726562e+00,5.238958835601806641e+00,5.480280876159667969e+00,5.480280876159667969e+00,6.247212886810302734e+00,6.087544441223144531e+00,6.481489181518554688e+00,7.300241470336914062e+00,6.449474334716796875e+00,6.123749732971191406e+00,5.751845836639404297e+00,5.469484329223632812e+00,5.759946346282958984e+00,5.801548004150390625e+00,5.487061023712158203e+00,5.415194511413574219e+00,6.191782474517822266e+00,6.191782474517822266e+00,5.863915443420410156e+00,6.057049274444580078e+00,6.171814441680908203e+00,5.767805576324462891e+00
6.240026950836181641e+00,6.240026950836181641e+00,6.559103012084960938e+00,6.855827331542968750e+00,6.768663406372070312e+00,5.950625896453857422e+00,5.532844543457031250e+00,5.889666557312011719e+00,6.614848136901855469e+00,7.773909091949462891e+00,7.225415229797363281e+00,6.288908958435058594e+00,6.022638320922851562e+00,5.634508132934570312e+00,5.333926677703857422e+00,5.333926677703857422e+00,5.952505111694335938e+00,6.754257202148437500e+00,6.707104682922363281e+00,7.504751205444335938e+00,6.590222835540771484e+00,6.537150382995605469e+00,6.104459285736083984e+00,6.180975437164306641e+00,6.223876953125000000e+00,5.468838214874267578e+00,4.895585060119628906e+00,5.468211650848388672e+00,6.189157009124755859e+00,6.155663490295410156e+00,6.155663490295410156e+00,6.233223438262939453e+00,6.175621032714843750e+00,5.888067245483398438e+00
6.359340190887451172e+00,6.359340190887451172e+00,6.643191814422607422e+00,6.953883647918701172e+00,6.666285991668701172e+00,5.910205841064453125e+00,5.130043029785156250e+00,5.718485355377197266e+00,6.736809253692626953e+00,7.496646404266357422e+00,7.388731479644775391e+00,6.407980918884277344e+00,6.032158851623535156e+00,5.773957729339599609e+00,5.448961257934570312e+00,5.895742416381835938e+00,5.895742416381835938e+00,6.597229480743408203e+00,6.557747364044189453e+00,6.140404224395751953e+00,6.007155895233154297e+00,6.161125659942626953e+00,6.088318347930908203e+00,5.647761821746826172e+00,5.335130691528320312e+00,5.158555984497070312e+00,5.319980621337890625e+00,6.021406173706054688e+00,5.898411750793457031e+00,5.971935749053955078e+00,5.971935749053955078e+00,6.127029418945312500e+00,6.015901565551757812e+00,5.959362983703613281e+00
6.523617744445800781e+00,6.523617744445800781e+00,6.879129409790039062e+00,7.064644813537597656e+00,6.664356708526611328e+00,5.934846401214599609e+00,5.069133281707763672e+00,5.958899974822998047e+00,6.715225219726562500e+00,7.068356037139892578e+00,7.012433052062988281e+00,6.535860061645507812e+00,6.102644443511962891e+00,5.920711517333984375e+00,5.474717140197753906e+00,5.747934341430664062e+00,5.747934341430664062e+00,6.452477931976318359e+00,6.508501529693603516e+00,6.283725738525390625e+00,5.990848541259765625e+00,5.941077709197998047e+00,6.308903217315673828e+00,5.934520721435546875e+00,6.087920188903808594e+00,6.442761898040771484e+00,5.784893989562988281e+00,5.355954170227050781e+00,5.383746147155761719e+00,5.717713832855224609e+00,5.668376922607421875e+00,5.668376922607421875e+00,5.456684112548828125e+00,5.563426017761230469e+00
6.646173954010009766e+00,6.810951232910156250e+00,6.810951232910156250e+00,6.864479064941406250e+00,6.567188739776611328e+00,5.694184780120849609e+00,5.075906753540039062e+00,5.992697238922119141e+00,6.547814369201660156e+00,6.386778354644775391e+00,6.340621471405029297e+00,6.548765182495117188e+00,6.187922000885009766e+00,5.823906421661376953e+00,5.673707962036132812e+00,5.836616039276123047e+00,5.836616039276123047e+00,6.393018245697021484e+00,6.747025012969970703e+00,6.553337097167968750e+00,5.892607212066650391e+00,5.792128562927246094e+00,6.296474456787109375e+00,6.550829887390136719e+00,6.690978527069091797e+00,6.646491527557373047e+00,5.928710460662841797e+00,5.504636764526367188e+00,5.235894680023193359e+00,5.377435207366943359e+00,5.707955360412597656e+00,5.707955360412597656e+00,6.228743076324462891e+00,6.057518005371093750e+00
6.074175357818603516e+00,6.264173507690429688e+00,6.264173507690429688e+00,6.751426696777343750e+00,6.472144603729248047e+00,5.573442935943603516e+00,5.015213489532470703e+00,6.189046382904052734e+00,6.360186576843261719e+00,5.452325820922851562e+00,5.911297321319580078e+00,6.684698581695556641e+00,6.343607902526855469e+00,5.951447486877441406e+00,6.038128852844238281e+00,6.049117565155029297e+00,6.247152805328369141e+00,6.247152805328369141e+00,6.554110527038574219e+00,6.447535514831542969e+00,5.874879360198974609e+00,5.669411659240722656e+00,6.314325332641601562e+00,6.499967575073242188e+00,6.279914855957031250e+00,6.004019260406494141e+00,5.465242862701416016e+00,5.003756523132324219e+00,5.404987812042236328e+00,5.882983684539794922e+00,5.963792800903320312e+00,5.963792800903320312e+00,6.279426097869873047e+00,6.095492362976074219e+00
6.454837799072265625e+00,6.514179229736328125e+00,6.917407035827636719e+00,6.917407035827636719e+00,6.340907573699951172e+00,5.208813667297363281e+00,5.133562564849853516e+00,6.499264717102050781e+00,6.237545967102050781e+00,5.049505233764648438e+00,5.742735385894775391e+00,6.576334953308105469e+00,6.369243144989013672e+00,6.129770755767822266e+00,6.244778633117675781e+00,6.207713603973388672e+00,6.302760601043701172e+00,6.302760601043701172e+00,6.602141380310058594e+00,6.464547634124755859e+00,5.813852787017822266e+00,5.621747493743896484e+00,6.205453395843505859e+00,6.498067855834960938e+00,6.221503734588623047e+00,5.721364498138427734e+00,5.367259025573730469e+00,5.449280738830566406e+00,5.751413345336914062e+00,6.397746562957763672e+00,6.360253810882568359e+00,6.367729663848876953e+00,6.367729663848876953e+00,6.236806392669677734e+00
6.339169979095458984e+00,6.751276016235351562e+00,6.156318187713623047e+00,6.156318187713623047e+00,6.200756549835205078e+00,5.345537185668945312e+00,5.526868820190429688e+00,6.024348735809326172e+00,5.646722793579101562e+00,4.889329910278320312e+00,5.308444976806640625e+00,6.512018203735351562e+00,6.633511543273925781e+00,6.085381507873535156e+00,6.434594631195068359e+00,6.446262836456298828e+00,6.577160358428955078e+00,6.742347717285156250e+00,6.742347717285156250e+00,6.245015621185302734e+00,5.781219482421875000e+00,5.463648796081542969e+00,6.157159805297851562e+00,6.385546684265136719e+00,5.988652229309082031e+00,6.055145263671875000e+00,6.147605419158935547e+00,6.195973396301269531e+00,6.287094593048095703e+00,6.764817237854003906e+00,6.615380764007568359e+00,6.374126911163330078e+00,6.374126911163330078e+00,6.297290325164794922e+00
5.845514297485351562e+00,6.594684600830078125e+00,5.939806461334228516e+00,4.976466178894042969e+00,4.976466178894042969e+00,5.243729591369628906e+00,4.861347675323486328e+00,4.951231479644775391e+00,5.676202297210693359e+00,4.537157058715820312e+00,5.099264144897460938e+00,6.265453338623046875e+00,6.577359199523925781e+00,5.908880710601806641e+00,6.596152782440185547e+00,6.749723434448242188e+00,6.180867195129394531e+00,6.270678997039794922e+00,6.270678997039794922e+00,6.293444156646728516e+00,6.172481060028076172e+00,5.749356746673583984e+00,5.603800773620605469e+00,6.210873126983642578e+00,5.886416435241699219e+00,5.750753402709960938e+00,5.903546333312988281e+00,6.261087417602539062e+00,6.562768936157226562e+00,6.534674167633056641e+00,6.385922431945800781e+00,6.048370361328125000e+00,5.900809764862060547e+00,5.900809764862060547e+00
5.512705802917480469e+00,5.746755599975585938e+00,5.360815525054931641e+00,4.986033439636230469e+00,4.986033439636230469e+00,4.925262928009033203e+00,5.041967868804931641e+00,6.396760463714599609e+00,6.402229309082031250e+00,5.021261692047119141e+00,4.931857585906982422e+00,5.943965911865234375e+00,5.190066814422607422e+00,5.655816555023193359e+00,6.462239742279052734e+00,6.592357158660888672e+00,6.031254291534423828e+00,5.718218326568603516e+00,6.088574886322021484e+00,6.088574886322021484e+00,5.895813465118408203e+00,6.368360996246337891e+00,6.004487514495849609e+00,6.103782176971435547e+00,6.103126049041748047e+00,5.221323966979980469e+00,5.534010410308837891e+00,6.282931327819824219e+00,6.603232383728027344e+00,6.161197185516357422e+00,6.211936950683593750e+00,6.035109996795654297e+00,5.782693862915039062e+00,5.782693862915039062e+00
5.622975826263427734e+00,5.263451099395751953e+00,4.989838123321533203e+00,4.926994800567626953e+00,4.926994800567626953e+00,4.645343303680419922e+00,5.992959499359130859e+00,6.944730758666992188e+00,5.970750331878662109e+00,4.701746463775634766e+00,4.946407794952392578e+00,5.190528392791748047e+00,4.649958610534667969e+00,5.081128120422363281e+00,5.198097229003906250e+00,5.051384449005126953e+00,5.086431026458740234e+00,5.003870964050292969e+00,5.836354732513427734e+00,5.836354732513427734e+00,5.603976249694824219e+00,6.476140499114990234e+00,6.214632987976074219e+00,5.816029071807861328e+00,5.741622924804687500e+00,4.793244361877441406e+00,5.273994445800781250e+00,6.265179634094238281e+00,6.642391681671142578e+00,6.209321975708007812e+00,5.874483108520507812e+00,5.719573020935058594e+00,5.646133899688720703e+00,5.646133899688720703e+00
4.909157276153564453e+00,5.291216373443603516e+00,4.872127532958984375e+00,4.834730148315429688e+00,5.377068996429443359e+00,5.377068996429443359e+00,6.996732234954833984e+00,6.874714851379394531e+00,5.840819835662841797e+00,4.715247631072998047e+00,4.600497245788574219e+00,4.715837001800537109e+00,5.354243755340576172e+00,5.762951850891113281e+00,5.622696876525878906e+00,5.331473827362060547e+00,6.160060882568359375e+00,5.550843238830566406e+00,5.281217098236083984e+00,5.281217098236083984e+00,4.841584682464599609e+00,5.144144058227539062e+00,5.099184989929199219e+00,5.269325733184814453e+00,4.771449565887451172e+00,4.216617107391357422e+00,5.259397506713867188e+00,6.176136016845703125e+00,6.532913684844970703e+00,6.344088554382324219e+00,5.976931095123291016e+00,5.796539306640625000e+00,5.980421543121337891e+00,6.259016513824462891e+00
4.884763240814208984e+00,4.867072105407714844e+00,5.228615760803222656e+00,5.877767086029052734e+00,5.958932876586914062e+00,5.958932876586914062e+00,7.091343402862548828e+00,5.954747676849365234e+00,4.910316944122314453e+00,4.994967937469482422e+00,5.272700309753417969e+00,5.567858695983886719e+00,6.089283943176269531e+00,6.565304279327392578e+00,6.237003803253173828e+00,6.135957717895507812e+00,6.254348278045654297e+00,6.200190067291259766e+00,6.176620006561279297e+00,5.300139427185058594e+00,5.300139427185058594e+00,5.084439754486083984e+00,5.431651592254638672e+00,5.472123622894287109e+00,5.685200691223144531e+00,4.528284072875976562e+00,5.207700252532958984e+00,6.345906734466552734e+00,6.522381782531738281e+00,6.226543903350830078e+00,6.275648117065429688e+00,6.338524818420410156e+00,6.398826599121093750e+00,6.130142688751220703e+00
